filename;ref;poledi;numper;cie.name;trouvé dans le document;trouvé dans la base;OK ou KO;Commentaire
GERSTAECKER_METZ_4470900510000K_SANTE_1.pdf;4470900510000K;4470900510000KF2J92302;7392102;UNIPREVOYANCE;VRAI;VRAI;OK;
AVT_CP_CAP_EMPLOI_4360110270000W_SANTE_6813978.pdf;4360110270000W;4360110270000W20577502;9325480;UNIPREVOYANCE;VRAI;VRAI;OK;
GERSTAECKER_NANTES_4470900510000K_SANTE_2.pdf;4470900510000K;4470900510000KF2J92302;7392102;UNIPREVOYANCE;VRAI;VRAI;OK;
FEHR_TECHNOLOGIES_4551000230000D_PREVOYANCE.pdf;4551000230000D;;;UNIPREVOYANCE;VRAI;FAUX;KO;Pas de référence trouvée dans la base
ORT_SOLUTIONS_PREMIUM_4570100330000P_SANTE_2.pdf;4570100330000P;4570100330000PF1833500;7620981;UNIPREVOYANCE;VRAI;VRAI;OK;
GERSTAECKER_RENNES_4470900500000Q_SANTE.pdf;4470900500000Q;4470900500000QF2J92101;7392096;UNIPREVOYANCE;VRAI;VRAI;OK;
NOUVEAUX_ETS_EUROBAUMSTAL_4935003470000Q_SANTE.pdf;4935003470000Q;4935003470000QF1693300;4864872;UNIPREVOYANCE;VRAI;VRAI;OK;
OPHTALMOLOGUES_ASSOCIES_4360147930000E_SANTE.pdf;4360147930000E;4360147930000E21799505;7902471;UNIPREVOYANCE;VRAI;VRAI;OK;
ALPHA_57_4771300810000C_SANTE.pdf;;;;UNIPREVOYANCE;FAUX;FAUX;KO;Améliorer la detection
AMBOS_FRERES_ET_FILS_SARL_4360135150000A_SANTE_2.pdf;4360135150000A;;;UNIPREVOYANCE;VRAI;FAUX;KO;Pas de référence trouvée dans la base
KEMPER_4935000300000N_SANTE.pdf;4935000300000N;4935000300000NC9070101;4991008;UNIPREVOYANCE;VRAI;VRAI;OK;
DELTA_PROMOTION_LUXEMBOURG_4551000640000F_PREVOYANCE.pdf;4551000640000F;;;UNIPREVOYANCE;VRAI;FAUX;KO;Pas de référence trouvée dans la base
FEHR_TECHNOLOGIES_4551000280000B_SANTE_4.pdf;4551000280000B;;;UNIPREVOYANCE;VRAI;FAUX;KO;Pas de référence trouvée dans la base
LINGENHELD_TRAVAUX_SPECIAUX_4551000600000C_PREVOYANCE.pdf;4551000600000C;4551000600000CE5266AG0;6195922;UNIPREVOYANCE;VRAI;VRAI;OK;
WINSPECTION_4935001530000U_SANTE.pdf;4935001530000U;;;UNIPREVOYANCE;VRAI;FAUX;KO;Pas de référence trouvée dans la base
CANAL_AGENCEMENT_SELECTION_4363500180000E_SANTE.pdf;4363500180000E;4363500180000E24830100;8709763;UNIPREVOYANCE;VRAI;VRAI;OK;
FCP_ACADEMY_4770907670000Q_SANTE_2.pdf;4770907670000Q;4770907670000QG5184500;6450335;UNIPREVOYANCE;VRAI;VRAI;OK;
GERSTAECKER_TOULOUSE_4470900510000K_SANTE_2.pdf;4470900510000K;4470900510000KF2J92302;7392102;UNIPREVOYANCE;VRAI;VRAI;OK;
KEMPER_4935000320000C_PREVOYANCE.pdf;4935000320000C;4935000320000C9070160;4229229;UNIPREVOYANCE;VRAI;VRAI;OK;
BREAKERS_CONSULTING_4935002550000Q_SANTE.pdf;4935002550000Q;4935002550000QH2219100;4990321;UNIPREVOYANCE;VRAI;VRAI;OK;
JPR_FINANCES_4935003330000R_SANTE.pdf;4935003330000R;;;UNIPREVOYANCE;VRAI;FAUX;KO;Pas de référence trouvée dans la base
R_TECH_DISTRIBUTION_4360134060000S_SANTE.pdf;4360134060000S;4360134060000S21843101;7442342;UNIPREVOYANCE;VRAI;VRAI;OK;
SCHENKER_STORE_4444200130000L_PREVOYANCE.pdf;4444200130000L;4444200130000LB70571D0;4609579;UNIPREVOYANCE;VRAI;VRAI;OK;
SOPRAVIT_4360132960000Q_SANTE.pdf;4360132960000Q;4360132960000Q21881101;7419375;UNIPREVOYANCE;VRAI;VRAI;OK;
MY_JOB_EST_4985700170000L_SANTE_4.pdf;4985700170000L;4985700170000L20998302;7472488;UNIPREVOYANCE;VRAI;VRAI;OK;
AVT_CP_BOATHOME_4360124830000J_SANTE__7145996.pdf;4360124830000J;4360124830000J21319500;7145996;UNIPREVOYANCE;VRAI;VRAI;OK;
GERSTAECKER_FRANCE_LE_GEANT_4470900490000V_SANTE.pdf;4470900490000V;4470900490000VF2J92100;7392047;UNIPREVOYANCE;VRAI;VRAI;OK;
ETUDE_GANGLOFF_ET_NARDI_4360104860000M_SANTE.pdf;;;;GROUPAMA;FAUX;FAUX;KO;Mauvais dossier
DELTAMENAGEMENT_4551000630000L_PREVOYANCE.pdf;4551000630000L;4551000630000LE5266100;5776074;UNIPREVOYANCE;VRAI;VRAI;OK;
AVT_CP_A._BERNARD_4360116890000Z_SANTE_1_6945142.pdf;;;;UNIPREVOYANCE;FAUX;FAUX;KO;Améliorer la detection
MARCEL_MULLER_SAS_4360105470000F_SANTE.pdf;4360105470000F;;;UNIPREVOYANCE;VRAI;FAUX;KO;Pas de référence trouvée dans la base
DANOA_OPTIQUE_4360120380000C_SANTE.pdf;4360120380000C;4360120380000C20002305;7007102;UNIPREVOYANCE;VRAI;VRAI;OK;
FEHR_GROUPE_4551000590000H_SANTE_3.pdf;4551000590000H;;;UNIPREVOYANCE;VRAI;FAUX;KO;Pas de référence trouvée dans la base
AEVELIA_SARL_4590800360000Y_SANTE_4.pdf;4590800360000Y;4590800360000YF1409303;8371187;UNIPREVOYANCE;VRAI;VRAI;OK;
FEHR_GROUPE_4551000280000B_SANTE_2.pdf;4551000280000B;;;UNIPREVOYANCE;VRAI;FAUX;KO;Pas de référence trouvée dans la base
GERSTAECKER_BORDEAUX_4470900510000K_SANTE_3.pdf;4470900510000K;4470900510000KF2J92302;7392102;UNIPREVOYANCE;VRAI;VRAI;OK;
ECB_SARL_4360146860000L_SANTE_2.pdf;4360146860000L;4360146860000LB4007301;7832495;UNIPREVOYANCE;VRAI;VRAI;OK;
DECRYPTIS_4360205120000Y_SANTE.pdf;4360205120000Y;4360205120000Y21096B30;7014538;UNIPREVOYANCE;VRAI;VRAI;OK;
OFFICE_DU_TOURISME_BARR_4360159110000D_SANTE_2.pdf;4360159110000D;4360159110000D24900502;8959612;UNIPREVOYANCE;VRAI;VRAI;OK;
CARL_FUHR_4360116660000Z_SANTE_2.pdf;4360116660000Z;4360116660000Z20907101;6960058;UNIPREVOYANCE;VRAI;VRAI;OK;
levy_geissmann_associes_4360122970000U_PREVOYANCE.pdf;4360122970000U;4360122970000U21136300;7067570;UNIPREVOYANCE;VRAI;VRAI;OK;
ZINGRAFF_4360136780000P_SANTE_2.pdf;4360136780000P;4360136780000P21956501;7439969;UNIPREVOYANCE;VRAI;VRAI;OK;
FEHR_TECHNOLOGIES_4551000250000S_PREVOYANCE.pdf;4551000250000S;;;UNIPREVOYANCE;VRAI;FAUX;KO;Pas de référence trouvée dans la base
GERSTAECKER_ILE_DE_NANTES_4470900510000K_SANTE_4.pdf;4470900510000K;4470900510000KF2J92302;7392102;UNIPREVOYANCE;VRAI;VRAI;OK;
Les_Marbreries_de_lEst_4360122920000W_SANTE.pdf;4360122920000W;;;UNIPREVOYANCE;VRAI;FAUX;KO;Pas de référence trouvée dans la base
SARL_PIROUETTE_EDITIONS_4360139470000C_SANTE.pdf;4360139470000C;4360139470000C22139503;7481423;UNIPREVOYANCE;VRAI;VRAI;OK;
GERSTAECKER_METZ_4470900510000K_SANTE_4.pdf;4470900510000K;4470900510000KF2J92302;7392102;UNIPREVOYANCE;VRAI;VRAI;OK;
SAINT_CLAIR_IMMOBILIER_4362101390000R_SANTE.pdf;4362101390000R;4362101390000R23483500;7874039;UNIPREVOYANCE;VRAI;VRAI;OK;
SEMAROUTE_4551000600000C_PREVOYANCE.pdf;4551000600000C;4551000600000CE5266AG0;6195922;UNIPREVOYANCE;VRAI;VRAI;OK;
AKTAS_BATIMENT_CONSTRUCTIONS_4935001890000Z_SANTE.pdf;4935001890000Z;4935001890000ZE5S43100;4991337;UNIPREVOYANCE;VRAI;VRAI;OK;
PAULMANN_LUMIERE_4360163050000M_SANTE_1.pdf;4360163050000M;4360163050000MF1700301;9252248;UNIPREVOYANCE;VRAI;VRAI;OK;
SCM_ANESTH._REANIMATEURS_4360156130000Y_SANTE_1.pdf;4360156130000Y;4360156130000Y21765504;8459284;UNIPREVOYANCE;VRAI;VRAI;OK;
SARL_MRJ_PISCINES_4360139630000Q_SANTE.pdf;4360139630000Q;4360139630000Q22144305;9097362;UNIPREVOYANCE;VRAI;VRAI;OK;
SUREAL_2_SOCIETE_4935000360000F_SANTE.pdf;;;;UNIPREVOYANCE;FAUX;FAUX;KO;Améliorer la detection
REPROLAND_4360150510000C_SANTE.pdf;4360150510000C;4360150510000C23639100;8027032;UNIPREVOYANCE;VRAI;VRAI;OK;
RH_PROPRETE_4360144930000K_SANTE.pdf;4360144930000K;4360144930000K23229101;7876624;UNIPREVOYANCE;VRAI;VRAI;OK;
AVT_CP_AUREMI_INTERMARCHE_4360112450000M_SANTE_2__6859999.pdf;;;;UNIPREVOYANCE;FAUX;FAUX;KO;Améliorer la detection
LANCA_4360106220000Y_SANTE.pdf;4360106220000Y;4360106220000Y20223110;8021213;UNIPREVOYANCE;VRAI;VRAI;OK;
CAPITAL_IMMOBILIER_4362101600000C_SANTE.pdf;4362101600000C;4362101600000C23750102;8033115;UNIPREVOYANCE;VRAI;VRAI;OK;
AVT_CP_ABEX_4360118400000D_SANTE_2_6969443_.pdf;;;;UNIPREVOYANCE;FAUX;FAUX;KO;Améliorer la detection
CMM_4363900830000K_SANTE.pdf;4363900830000K;4363900830000KC7023301;8408071;UNIPREVOYANCE;VRAI;VRAI;OK;
GERIC_ASL_4360137790000Q_SANTE_1.pdf;4360137790000Q;4360137790000Q22233300;7481930;UNIPREVOYANCE;VRAI;VRAI;OK;
VIGNOBLES_LANNOYE_4410500210000K_SANTE.pdf;4410500210000K;4410500210000KF2551500;8653172;UNIPREVOYANCE;VRAI;VRAI;OK;
NIELSEN_DESIGN_4581000030000P_SANTE.pdf;4581000030000P;4581000030000PF1478500;9185644;UNIPREVOYANCE;VRAI;VRAI;OK;
SCHNEIDER_PARTNER_4935004570000S_SANTE.pdf;4935004570000S;4935004570000SH4A95100;5145570;UNIPREVOYANCE;VRAI;VRAI;OK;
MY_JOB_EST_STRASBOURG_4985700170000L_SANTE_3.pdf;4985700170000L;4985700170000L20998302;7472488;UNIPREVOYANCE;VRAI;VRAI;OK;
MARC_NEUMANN_4360142220000H_SANTE.pdf;4360142220000H;4360142220000H22932B32;7574569;UNIPREVOYANCE;VRAI;VRAI;OK;
DID_4360155160000A_SANTE.pdf;4360155160000A;;;UNIPREVOYANCE;VRAI;FAUX;KO;Pas de référence trouvée dans la base
AS_GC_4771300820000W_SANTE.pdf;4771300820000W;4771300820000WH4G32500;7006448;UNIPREVOYANCE;VRAI;VRAI;OK;
SAVITRA_4935004990000P_SANTE.pdf;4935004990000P;;;UNIPREVOYANCE;VRAI;FAUX;KO;Pas de référence trouvée dans la base
VATELOT_RAMPAL_4360130310000F_SANTE_1.pdf;4360130310000F;4360130310000F21668501;7297208;UNIPREVOYANCE;VRAI;VRAI;OK;
ADAXO_INTERNATIONAL_4360136150000G_SANTE_2.pdf;4360136150000G;4360136150000GF2417101;7426019;UNIPREVOYANCE;VRAI;VRAI;OK;
EXCELLENCE_ALU_4360137630000C_SANTE.pdf;4360137630000C;;;UNIPREVOYANCE;VRAI;FAUX;KO;Pas de référence trouvée dans la base
L_ATELIER_PUBLIMOD_4360115910000G_SANTE.pdf;4360115910000G;4360115910000G20791500;7542798;UNIPREVOYANCE;VRAI;VRAI;OK;
AVT_CP_ASS_LES_PETITS_SARREGUEMINOIS_4360117030000Y_SANTE_1__6940251.pdf;;;;UNIPREVOYANCE;FAUX;FAUX;KO;Améliorer la detection
SECURE_IP_4360102260000A_SANTE.pdf;4360102260000A;4360102260000A20059500;6397188;UNIPREVOYANCE;VRAI;VRAI;OK;
LE_GEANT_DES_BEAUX_ARTS_4470900510000K_SANTE_4.pdf;4470900510000K;4470900510000KF2J92302;7392102;UNIPREVOYANCE;VRAI;VRAI;OK;
RHINE_EUROPE_TERMINALS_4740400300000H_SANTE_3.pdf;4740400300000H;4740400300000HH4F15500;8964178;UNIPREVOYANCE;VRAI;VRAI;OK;
TR_AND_CO_4360161540000H_SANTE.pdf;4360161540000H;4360161540000H25399100;9038353;UNIPREVOYANCE;VRAI;VRAI;OK;
SINBIO_SCOP_4360227830000F_SANTE.pdf;4360227830000F;4360227830000F25804501;9192856;UNIPREVOYANCE;VRAI;VRAI;OK;
HUBER_AFFRETEMENT_4360703060000D_SANTE.pdf;4360703060000D;4360703060000D23901301;8134149;UNIPREVOYANCE;VRAI;VRAI;OK;
BOBINELEC_SARL_4935000130000F_SANTE.pdf;4935000130000F;4935000130000FD1053100;4991283;UNIPREVOYANCE;VRAI;VRAI;OK;
ASS_SEMAINES_SOCIALES_4935005030000S_PREVOYANCE.pdf;4935005030000S;4935005030000SK1105B20;5365110;UNIPREVOYANCE;VRAI;VRAI;OK;
MAISON_DESVIGNES_AINE_ET_FILS_4622100830000Y_PREVOYANCE.pdf;4622100830000Y;4622100830000YF2550B30;4945097;UNIPREVOYANCE;VRAI;VRAI;OK;
DH_MECA_4935003340000L_SANTE.pdf;4935003340000L;;;UNIPREVOYANCE;VRAI;FAUX;KO;Pas de référence trouvée dans la base
ZWIEBEL_SA_4200200180000E_SANTE_2.pdf;4200200180000E;;;UNIPREVOYANCE;VRAI;FAUX;KO;Pas de référence trouvée dans la base
SAS_QSCE_4360114440000F_SANTE_1.pdf;4360114440000F;4360114440000F20793300;7271548;UNIPREVOYANCE;VRAI;VRAI;OK;
TRANSPORTS_WAIRY_ET_FILS_4360121000000Q_SANTE.pdf;4360121000000Q;4360121000000Q21062102;6996057;UNIPREVOYANCE;VRAI;VRAI;OK;
GERSTAECKER_LYON_PRESQU_ILE_4470900510000K_SANTE_3.pdf;4470900510000K;4470900510000KF2J92302;7392102;UNIPREVOYANCE;VRAI;VRAI;OK;
OPHTALMOLOGUES_ASSOCIES_4360147920000K_SANTE_1.pdf;4360147920000K;4360147920000K21799506;7902330;UNIPREVOYANCE;VRAI;VRAI;OK;
MY_JOB_EST_NANCY_4985700180000F_SANTE_1.pdf;4985700180000F;4985700180000F;7474525;UNIPREVOYANCE;VRAI;VRAI;OK;
EVIDIENCE_4770907670000Q_SANTE_2.pdf;4770907670000Q;4770907670000QG5184500;6450335;UNIPREVOYANCE;VRAI;VRAI;OK;
SINBIO_SCOP_4360227840000A_SANTE.pdf;4360227840000A;4360227840000A25804503;9192658;UNIPREVOYANCE;VRAI;VRAI;OK;
GERSTAECKER_NICE_4470900520000E_SANTE.pdf;4470900520000E;4470900520000EF2J92300;7392205;UNIPREVOYANCE;VRAI;VRAI;OK;
FINANCIERE_MD_4360134480000P_SANTE.pdf;4360134480000P;4360134480000P21758B30;7969949;UNIPREVOYANCE;VRAI;VRAI;OK;
ADAXO_INTERNATIONAL_4925040400000C_SANTE.pdf;4925040400000C;;;UNIPREVOYANCE;VRAI;FAUX;KO;Pas de référence trouvée dans la base
GERSTAECKER_LYON_4470900510000K_SANTE_3.pdf;4470900510000K;4470900510000KF2J92302;7392102;UNIPREVOYANCE;VRAI;VRAI;OK;
CMM_4363900820000Q_SANTE.pdf;4363900820000Q;4363900820000QC7023300;8409424;UNIPREVOYANCE;VRAI;VRAI;OK;
MY_JOB_EST_STRASBOURG_4360124620000Y_SANTE.pdf;4360124620000Y;;;UNIPREVOYANCE;VRAI;FAUX;KO;Pas de référence trouvée dans la base
AVT_CP_ALOHA_EVASION_4360128140000K_SANTE_7262035.pdf;4360128140000K;4360128140000K21557110;7262035;UNIPREVOYANCE;VRAI;VRAI;OK;
LEUCO_4360147260000T_SANTE_1.pdf;4360147260000T;4360147260000T21751306;7902583;UNIPREVOYANCE;VRAI;VRAI;OK;
SPANU_ET_FILS_4360703340000B_SANTE.pdf;4360703340000B;4360703340000B24031300;8230803;UNIPREVOYANCE;VRAI;VRAI;OK;
GERSTAECKER_BORDEAUX_4470900510000K_SANTE_2.pdf;4470900510000K;4470900510000KF2J92302;7392102;UNIPREVOYANCE;VRAI;VRAI;OK;
ADC_INGENIERIE_4551000630000L_PREVOYANCE.pdf;4551000630000L;4551000630000LE5266100;5776074;UNIPREVOYANCE;VRAI;VRAI;OK;
AS_HOLDING_4360107050000W_SANTE.pdf;4360107050000W;4360107050000W20268500;7677226;UNIPREVOYANCE;VRAI;VRAI;OK;
CONVERSION_BOOSTERS_4360163350000Z_SANTE_1.pdf;4360163350000Z;4360163350000Z25887100;9319380;UNIPREVOYANCE;VRAI;VRAI;OK;
AMBOS_FRERES_ET_FILS_SARL_4360135150000A_SANTE_1.pdf;4360135150000A;;;UNIPREVOYANCE;VRAI;FAUX;KO;Pas de référence trouvée dans la base
LE_DIANE_4363803120000N_SANTE.pdf;4363803120000N;;;UNIPREVOYANCE;VRAI;FAUX;KO;Pas de référence trouvée dans la base
GERSTAECKER_NANTES_4470900510000K_SANTE_5.pdf;4470900510000K;4470900510000KF2J92302;7392102;UNIPREVOYANCE;VRAI;VRAI;OK;
MY_JOB_EST_STRASBOURG_4360124610000D_SANTE_1.pdf;4360124610000D;;;UNIPREVOYANCE;VRAI;FAUX;KO;Pas de référence trouvée dans la base
HITSCHLER_FRANCE_4925040350000E_SANTE.pdf;4925040350000E;;;UNIPREVOYANCE;VRAI;FAUX;KO;Pas de référence trouvée dans la base
ENGLOO_EURL_4360119600000B_SANTE_1.pdf;4360119600000B;4360119600000BF2478300;7003367;UNIPREVOYANCE;VRAI;VRAI;OK;
TENDERSPAGE_4360210500000Z_SANTE.pdf;4360210500000Z;4360210500000Z20824301;7468042;UNIPREVOYANCE;VRAI;VRAI;OK;
VELTA_EUROJAUGE_4590800360000Y_SANTE_3.pdf;4590800360000Y;4590800360000YF1409303;8371187;UNIPREVOYANCE;VRAI;VRAI;OK;
DELTA_PROMOTION_4551000640000F_PREVOYANCE.pdf;4551000640000F;;;UNIPREVOYANCE;VRAI;FAUX;KO;Pas de référence trouvée dans la base
BURSTNER_SA_4311200040000T_PREVOYANCE.pdf;4311200040000T;4311200040000T02463160;1644069;UNIPREVOYANCE;VRAI;VRAI;OK;
FEHR_GROUPE_4551000590000H_SANTE_1.pdf;4551000590000H;;;UNIPREVOYANCE;VRAI;FAUX;KO;Pas de référence trouvée dans la base
FINANCIERE_DE_COURCELLES_4360111720000J_SANTE_1.pdf;4360111720000J;4360111720000J20631501;9622351;UNIPREVOYANCE;VRAI;VRAI;OK;
PIERRE_ET_LOISIRS_4360153900000K_SANTE.pdf;4360153900000K;;;UNIPREVOYANCE;VRAI;FAUX;KO;Pas de référence trouvée dans la base
CX_LAB_4360227170000P_SANTE.pdf;4360227170000P;4360227170000P25406100;9068810;UNIPREVOYANCE;VRAI;VRAI;OK;
COURTAGE_IMMO_4935005180000L_SANTE.pdf;4935005180000L;;;UNIPREVOYANCE;VRAI;FAUX;KO;Pas de référence trouvée dans la base
MOULIN_DE_HURTIGHEIM_R_BECKER_4360104590000J_SANTE.pdf;4360104590000J;4360104590000JB5175101;8021422;UNIPREVOYANCE;VRAI;VRAI;OK;
SAS_OMEGA_4360126780000Z_SANTE.pdf;4360126780000Z;;;UNIPREVOYANCE;VRAI;FAUX;KO;Pas de référence trouvée dans la base
SOPRAVIT_4360132970000K_SANTE.pdf;4360132970000K;4360132970000K21881110;7419386;UNIPREVOYANCE;VRAI;VRAI;OK;
HOLDING_MACH_4360300720000R_SANTE.pdf;4360300720000R;4360300720000R23497101;7917280;UNIPREVOYANCE;VRAI;VRAI;OK;
GERSTAECKER_NANTES_4470900510000K_SANTE_1.pdf;4470900510000K;4470900510000KF2J92302;7392102;UNIPREVOYANCE;VRAI;VRAI;OK;
MATERIAUX_CONSTRUCTION_HOERTH_4935005310000Q_PREVOYANCE.pdf;4935005310000Q;4935005310000QF1753300;6399061;UNIPREVOYANCE;VRAI;VRAI;OK;
PORT_AUTONOME_DE_STRASBOURG_4740400230000V_SANTE_4.pdf;4740400230000V;4740400230000V01071502;8964103;UNIPREVOYANCE;VRAI;VRAI;OK;
SMART_EMPLOI_BRUMATH_4360163020000D_SANTE.pdf;4360163020000D;4360163020000D25747302;9264914;UNIPREVOYANCE;VRAI;VRAI;OK;
GERSTAECKER_BORDEAUX_4470900490000V_SANTE.pdf;4470900490000V;4470900490000VF2J92100;7392047;UNIPREVOYANCE;VRAI;VRAI;OK;
FITCHIZ_4360142240000W_SANTE.pdf;4360142240000W;4360142240000W22933B30;8600381;UNIPREVOYANCE;VRAI;VRAI;OK;
FEHR_GROUPE_4551000590000H_SANTE_2.pdf;4551000590000H;;;UNIPREVOYANCE;VRAI;FAUX;KO;Pas de référence trouvée dans la base
INTER_SERVICE_TT_4771300880000P_SANTE.pdf;4771300880000P;4771300880000P;6781056;UNIPREVOYANCE;VRAI;VRAI;OK;
GIE_OMEGA_4360139180000K_SANTE.pdf;4360139180000K;4360139180000K21468102;7502495;UNIPREVOYANCE;VRAI;VRAI;OK;
COMMISSION_CENT._NAVIGAT._RHIN_4360133020000H_SANTE_1.pdf;4360133020000H;4360133020000H21778501;7334668;UNIPREVOYANCE;VRAI;VRAI;OK;
HK_SARL_4925010350000J_PREVOYANCE.pdf;4925010350000J;4925010350000JF5126100;1391378;UNIPREVOYANCE;VRAI;VRAI;OK;
GERSTAECKER_RENNES_4470900510000K_SANTE_1.pdf;4470900510000K;4470900510000KF2J92302;7392102;UNIPREVOYANCE;VRAI;VRAI;OK;
AVT_CP_AUREMI_INTERMARCHE_4360112460000G_SANTE_6860013_.pdf;;;;UNIPREVOYANCE;FAUX;FAUX;KO;Améliorer la detection
SEQUENCE_13_4925010380000S_PREVOYANCE.pdf;;;;UNIPREVOYANCE;FAUX;FAUX;KO;Améliorer la detection
ALOHA_EVASION_4360101610000D_PREVOYANCE.pdf;4360101610000D;4360101610000D20028110;6158331;UNIPREVOYANCE;VRAI;VRAI;OK;
MOBILE_TV_4360140720000Y_SANTE.pdf;4360140720000Y;4360140720000Y21287102;8036414;UNIPREVOYANCE;VRAI;VRAI;OK;
MY_JOB_EST_NANCY_4985700170000L_SANTE_3.pdf;4985700170000L;4985700170000L20998302;7472488;UNIPREVOYANCE;VRAI;VRAI;OK;
GERSTAECKER_STRASBOURG_STUDIO_4470900510000K_SANTE_1.pdf;4470900510000K;4470900510000KF2J92302;7392102;UNIPREVOYANCE;VRAI;VRAI;OK;
GERSTAECKER_STRASBOURG_STUDIO_4470900510000K_SANTE_2.pdf;4470900510000K;4470900510000KF2J92302;7392102;UNIPREVOYANCE;VRAI;VRAI;OK;
GERSTAECKER_METZ_4470900520000E_SANTE.pdf;4470900520000E;4470900520000EF2J92300;7392205;UNIPREVOYANCE;VRAI;VRAI;OK;
METHAVOS_4551000630000L_PREVOYANCE.pdf;4551000630000L;4551000630000LE5266100;5776074;UNIPREVOYANCE;VRAI;VRAI;OK;
RONDOL_INDUSTRIE_4935003550000W_SANTE.pdf;4935003550000W;4935003550000WH4A89100;6630486;UNIPREVOYANCE;VRAI;VRAI;OK;
GERSTAECKER_GRAND_EST_NANCY_4470900510000K_SANTE_2.pdf;4470900510000K;4470900510000KF2J92302;7392102;UNIPREVOYANCE;VRAI;VRAI;OK;
CG3_4360130910000E_SANTE.pdf;4360130910000E;4360130910000EH4B18111;7317539;UNIPREVOYANCE;VRAI;VRAI;OK;
RAICO_FRANCE_4360132860000U_SANTE.pdf;4360132860000U;4360132860000U21772101;7413098;UNIPREVOYANCE;VRAI;VRAI;OK;
RECYMONTANE_4360136030000W_SANTE.pdf;4360136030000W;4360136030000W21902501;7427481;UNIPREVOYANCE;VRAI;VRAI;OK;
ABMS_4210802120000F_PREVOYANCE.pdf;4210802120000F;4210802120000F;4274850;UNIPREVOYANCE;VRAI;VRAI;OK;
TME_SA_4935003720000E_SANTE.pdf;4935003720000E;4935003720000EC9131500;6184914;UNIPREVOYANCE;VRAI;VRAI;OK;
GERSTAECKER_ILE_DE_NANTES_4470900510000K_SANTE_2.pdf;4470900510000K;4470900510000KF2J92302;7392102;UNIPREVOYANCE;VRAI;VRAI;OK;
REPROLAND_4360150530000R_SANTE.pdf;4360150530000R;4360150530000R23639302;8018130;UNIPREVOYANCE;VRAI;VRAI;OK;
MARCEL_MULLER_SAS_4360111150000T_SANTE.pdf;4360111150000T;4360111150000TF1535101;6974885;UNIPREVOYANCE;VRAI;VRAI;OK;
AVT_CP_BLUE_EMERAUDE_4360150160000S_SANTE_7963105_.pdf;;;;UNIPREVOYANCE;FAUX;FAUX;KO;Améliorer la detection
BETON_DU_RIED_4360101220000Q_SANTE.pdf;4360101220000Q;4360101220000Q20017101;6016515;UNIPREVOYANCE;VRAI;VRAI;OK;
ED_INSTITUT_4360200740000D_SANTE_1.pdf;4360200740000D;;;UNIPREVOYANCE;VRAI;FAUX;KO;Pas de référence trouvée dans la base
GM_LE_VIN_4360109650000J_SANTE_1.pdf;4360109650000J;4360109650000J20542100;6844464;UNIPREVOYANCE;VRAI;VRAI;OK;
TILLY_JOSEPH_PERE_ET_FILS_4935001470000C_SANTE.pdf;4935001470000C;4935001470000CH1347100;500265739;UNIPREVOYANCE;VRAI;VRAI;OK;
ALPHAB_4935003670000G_SANTE.pdf;4935003670000G;4935003670000GH4A90110;5470221;UNIPREVOYANCE;VRAI;VRAI;OK;
NEMESIS_EXPERTISE_4360600220000U_SANTE.pdf;4360600220000U;4360600220000U00J09500;6815368;UNIPREVOYANCE;VRAI;VRAI;OK;
ANATOMICA_DIFFUSION_4360800870000V_SANTE.pdf;4360800870000V;4360800870000V20731301;8813151;UNIPREVOYANCE;VRAI;VRAI;OK;
AVT_CP_BF_GESTION_4360600860000W_SANTE__8374748.pdf;4360600860000W;4360600860000W24139100;8374748;UNIPREVOYANCE;VRAI;VRAI;OK;
ANATOMICA_DIFFUSION_4360800880000Q_SANTE.pdf;4360800880000Q;4360800880000Q20731300;8813307;UNIPREVOYANCE;VRAI;VRAI;OK;
AGILOX_FRANCE_SAS_9062516541062B_SANTE.pdf;9062516541062B;9062516541062B25842100;9223788;UNIPREVOYANCE;VRAI;VRAI;OK;
GIE_OMEGA_4360139190000E_SANTE.pdf;4360139190000E;4360139190000E21468103;7502527;UNIPREVOYANCE;VRAI;VRAI;OK;
AVT_CP_CAMI_SAS_4360117440000A_SANTE_7017656_.pdf;;;;UNIPREVOYANCE;FAUX;FAUX;KO;Améliorer la detection
PAULMANN_LUMIERE_4360163070000B_SANTE_2.pdf;4360163070000B;4360163070000BF1700304;9252080;UNIPREVOYANCE;VRAI;VRAI;OK;
ACI2B_MTSI_4935000690000B_PREVOYANCE.pdf;4935000690000B;;;UNIPREVOYANCE;VRAI;FAUX;KO;Pas de référence trouvée dans la base
ORT_NORD_4570100330000P_SANTE_2.pdf;4570100330000P;4570100330000PF1833500;7620981;UNIPREVOYANCE;VRAI;VRAI;OK;
AVT_CP_BOATHOME_4360124820000P_SANTE_1_7145989__.pdf;;;;UNIPREVOYANCE;FAUX;FAUX;KO;Améliorer la detection
P2C_INVESTISSEMENTS_4935001490000R_PREVOYANCE.pdf;4935001490000R;;;UNIPREVOYANCE;VRAI;FAUX;KO;Pas de référence trouvée dans la base
BFM_ALSACE_4360116340000Y_SANTE_1.pdf;4360116340000Y;4360116340000Y20809501;6968333;UNIPREVOYANCE;VRAI;VRAI;OK;
COUTIER_INDUSTRIE_4360114660000L_SANTE_2.pdf;4360114660000L;4360114660000L20795301;6938404;UNIPREVOYANCE;VRAI;VRAI;OK;
