cie.name,filepath,filename,input_filepath,ref,poledi,numper
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/AUDEO_FRANCE_4360203840000T_PREVOYANCE.pdf,AUDEO_FRANCE_4360203840000T_PREVOYANCE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/AUDEO FRANCE_4360203840000T_PREVOYANCE.pdf,4360203840000T,4360203840000T20814110,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/CIRET_SARL_4935001200000Z_SANTE_1.pdf,CIRET_SARL_4935001200000Z_SANTE_1.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/CIRET SARL_4935001200000Z_SANTE_1.pdf,4935001200000ZF1577,4935001200000ZF1577100,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/CANAL_171_4935004090000D_SANTE.pdf,CANAL_171_4935004090000D_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/CANAL 171_4935004090000D_SANTE.pdf,4935004090000DA91,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/BURSTNER_SA_4311200050000N_SANTE_2.pdf,BURSTNER_SA_4311200050000N_SANTE_2.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/BURSTNER SA_4311200050000N_SANTE_2.pdf,4311200050000N,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/GERSTAECKER_FRANCE_LE_GEANT_4470900510000K_SANTE_4.pdf,GERSTAECKER_FRANCE_LE_GEANT_4470900510000K_SANTE_4.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/GERSTAECKER FRANCE LE GEANT_4470900510000K_SANTE_4.pdf,4470900510000KJ92,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/ETABLISSEMENTS_TRANSAC_4360131640000H_SANTE.pdf,ETABLISSEMENTS_TRANSAC_4360131640000H_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/ETABLISSEMENTS TRANSAC_4360131640000H_SANTE.pdf,4360131640000HB69,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/FILTRES_INTENSIV_SARL_4935003950000E_SANTE.pdf,FILTRES_INTENSIV_SARL_4935003950000E_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/FILTRES INTENSIV SARL_4935003950000E_SANTE.pdf,4935003950000EA99,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/GERSTAECKER_MONTPELLIER_4470900510000K_SANTE_1.pdf,GERSTAECKER_MONTPELLIER_4470900510000K_SANTE_1.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/GERSTAECKER MONTPELLIER_4470900510000K_SANTE_1.pdf,4470900510000KK04,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/GERSTAECKER_ILE_DE_NANTES_4470900510000K_SANTE_5.pdf,GERSTAECKER_ILE_DE_NANTES_4470900510000K_SANTE_5.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/GERSTAECKER ILE DE NANTES_4470900510000K_SANTE_5.pdf,4470900510000KK05,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/FEHR_GROUPE_4551000590000H_SANTE_5.pdf,FEHR_GROUPE_4551000590000H_SANTE_5.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/FEHR GROUPE_4551000590000H_SANTE_5.pdf,4551000590000HE5162,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/CHAMBRE_FRANCO_ALLEMANDE_4360161120000L_SANTE_2.pdf,CHAMBRE_FRANCO_ALLEMANDE_4360161120000L_SANTE_2.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/CHAMBRE FRANCO ALLEMANDE_4360161120000L_SANTE_2.pdf,4360161120000L,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/AS_BTP_4771300840000L_SANTE.pdf,AS_BTP_4771300840000L_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/AS BTP_4771300840000L_SANTE.pdf,4771300840000LG35,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/MY_JOB_EST_NANCY_4985700160000R_SANTE_1.pdf,MY_JOB_EST_NANCY_4985700160000R_SANTE_1.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/MY JOB EST NANCY_4985700160000R_SANTE_1.pdf,4985700160000RJ41,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/RYTHMES_ET_SONS_SARL_4925040290000M_SANTE_2.pdf,RYTHMES_ET_SONS_SARL_4925040290000M_SANTE_2.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/RYTHMES ET SONS SARL_4925040290000M_SANTE_2.pdf,4925040290000MD6023,4925040290000MD6023301,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/BOIS_ET_CONNEXES_DALSACE_4935002180000R_PREVOYANCE.pdf,BOIS_ET_CONNEXES_DALSACE_4935002180000R_PREVOYANCE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/BOIS ET CONNEXES DALSACE_4935002180000R_PREVOYANCE.pdf,4935002180000RH25,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/CAP_AUDIT_4935003070000H_SANTE.pdf,CAP_AUDIT_4935003070000H_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/CAP AUDIT_4935003070000H_SANTE.pdf,4935003070000HH4626,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/MY_JOB_FRANCE_4985700150000W_SANTE.pdf,MY_JOB_FRANCE_4985700150000W_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/MY JOB FRANCE_4985700150000W_SANTE.pdf,4985700150000W,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/UIMM_LORRAINE_4640100020000E_PREVOYANCE.pdf,UIMM_LORRAINE_4640100020000E_PREVOYANCE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/UIMM LORRAINE_4640100020000E_PREVOYANCE.pdf,4640100020000EK1118,4640100020000EK1118,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/UNION_MOBILIERE_ET_COMMERCIALE_4935004190000Z_SANTE.pdf,UNION_MOBILIERE_ET_COMMERCIALE_4935004190000Z_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/UNION MOBILIERE ET COMMERCIALE_4935004190000Z_SANTE.pdf,4935004190000ZG5104,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/FARH_4360163160000C_SANTE.pdf,FARH_4360163160000C_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/FARH_4360163160000C_SANTE.pdf,4360163160000C,4360163160000C25757300,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/GERSTAECKER_STRASBOURG_4470900490000V_SANTE.pdf,GERSTAECKER_STRASBOURG_4470900490000V_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/GERSTAECKER STRASBOURG_4470900490000V_SANTE.pdf,4470900490000VK08,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/KK_GROUP_4360201010000G_SANTE.pdf,KK_GROUP_4360201010000G_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/KK GROUP_4360201010000G_SANTE.pdf,4360201010000G,4360201010000G20189500,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/VERTEX_SUPPORT_ET_MAINTENANCE_4935001440000T_SANTE.pdf,VERTEX_SUPPORT_ET_MAINTENANCE_4935001440000T_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/VERTEX SUPPORT ET MAINTENANCE_4935001440000T_SANTE.pdf,4935001440000TH2470,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/AUTOMOBILE_CLUB_MOSELLE_4935004740000A_SANTE.pdf,AUTOMOBILE_CLUB_MOSELLE_4935004740000A_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/AUTOMOBILE CLUB MOSELLE_4935004740000A_SANTE.pdf,4935004740000AK1102,4935004740000AK1102500,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/WERDE_STRASBOURG_ISTIKBAL_4363500020000R_SANTE.pdf,WERDE_STRASBOURG_ISTIKBAL_4363500020000R_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/WERDE STRASBOURG ISTIKBAL_4363500020000R_SANTE.pdf,4363500020000R,4363500020000R22907101,7566321
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/COUVENT_SOEURS_FRANCISCAINES_4935004080000J_PREVOYANCE.pdf,COUVENT_SOEURS_FRANCISCAINES_4935004080000J_PREVOYANCE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/COUVENT SOEURS FRANCISCAINES_4935004080000J_PREVOYANCE.pdf,4935004080000JK1087,4935004080000JK1087B30,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/FINANCIERE_DE_COURCELLES_4360111730000D_SANTE.pdf,FINANCIERE_DE_COURCELLES_4360111730000D_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/FINANCIERE DE COURCELLES_4360111730000D_SANTE.pdf,4360111730000D,4360111730000D20631500,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/TRADISTYL_CONSTRUCTION_4363300030000G_PREVOYANCE.pdf,TRADISTYL_CONSTRUCTION_4363300030000G_PREVOYANCE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/TRADISTYL CONSTRUCTION_4363300030000G_PREVOYANCE.pdf,4363300030000G,4363300030000G23191500,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/ELUMATEC_4360117130000T_SANTE_2.pdf,ELUMATEC_4360117130000T_SANTE_2.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/ELUMATEC_4360117130000T_SANTE_2.pdf,4360117130000TF1590,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/Monnier_et_Fils_4360120930000D_SANTE.pdf,Monnier_et_Fils_4360120930000D_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/Monnier et Fils_4360120930000D_SANTE.pdf,4360120930000D,4360120930000D20996500,7376340
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/ETABLISSEMENTS_ALEXANDRE_4360117150000H_SANTE.pdf,ETABLISSEMENTS_ALEXANDRE_4360117150000H_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/ETABLISSEMENTS ALEXANDRE_4360117150000H_SANTE.pdf,4360117150000HA03,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/SMC_PHALSOSTEO_KINE_SPORT_4935004790000Y_SANTE.pdf,SMC_PHALSOSTEO_KINE_SPORT_4935004790000Y_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/SMC PHALSOSTEO KINE SPORT_4935004790000Y_SANTE.pdf,4935004790000YH1455,4935004790000YH1455500,5349617
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/FARH_4360163150000H_SANTE_2.pdf,FARH_4360163150000H_SANTE_2.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/FARH_4360163150000H_SANTE_2.pdf,4360163150000H,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/AEVELIA_SARL_4590800340000J_SANTE_2.pdf,AEVELIA_SARL_4590800340000J_SANTE_2.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/AEVELIA SARL_4590800340000J_SANTE_2.pdf,4590800340000JF1584,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/OSTERTAG_4360139770000P_SANTE.pdf,OSTERTAG_4360139770000P_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/OSTERTAG_4360139770000P_SANTE.pdf,4360139770000P,4360139770000P22159113,7506038
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/CG3_4360130900000K_SANTE_2.pdf,CG3_4360130900000K_SANTE_2.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/CG3_4360130900000K_SANTE_2.pdf,4360130900000KB18,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/EST_MENAGER_SA_4935004410000E_PREVOYANCE.pdf,EST_MENAGER_SA_4935004410000E_PREVOYANCE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/EST MENAGER SA_4935004410000E_PREVOYANCE.pdf,4935004410000EF1671,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/FERRURES_ET_PATINES_SARL_4935003850000J_SANTE.pdf,FERRURES_ET_PATINES_SARL_4935003850000J_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/FERRURES ET PATINES SARL_4935003850000J_SANTE.pdf,4935003850000JF1681,4935003850000JF1681500,5030005
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/GERSTAECKER_MONTPELLIER_4470900510000K_SANTE_2.pdf,GERSTAECKER_MONTPELLIER_4470900510000K_SANTE_2.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/GERSTAECKER MONTPELLIER_4470900510000K_SANTE_2.pdf,4470900510000KK04,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/GERSTAECKER_ILE_DE_NANTES_4470900520000E_SANTE.pdf,GERSTAECKER_ILE_DE_NANTES_4470900520000E_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/GERSTAECKER ILE DE NANTES_4470900520000E_SANTE.pdf,4470900520000EK05,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/S.I.G.A_4360123830000C_SANTE.pdf,S.I.G.A_4360123830000C_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/S.I.G.A_4360123830000C_SANTE.pdf,4360123830000C,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/DANSER_FRANCE_BV_4700200070000J_PREVOYANCE.pdf,DANSER_FRANCE_BV_4700200070000J_PREVOYANCE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/DANSER FRANCE BV_4700200070000J_PREVOYANCE.pdf,4700200070000JG1005,4700200070000JG1005B40,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/SPIELMANN_MATERIAUX_4360148320000S_SANTE_1.pdf,SPIELMANN_MATERIAUX_4360148320000S_SANTE_1.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/SPIELMANN MATERIAUX_4360148320000S_SANTE_1.pdf,4360148320000S,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/BUSINESS_SYSTEMES_INDUSTRIELS_4935001690000H_SANTE.pdf,BUSINESS_SYSTEMES_INDUSTRIELS_4935001690000H_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/BUSINESS SYSTEMES INDUSTRIELS_4935001690000H_SANTE.pdf,4935001690000HF1601,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/MY_JOB_EST_4985700150000W_SANTE_1.pdf,MY_JOB_EST_4985700150000W_SANTE_1.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/MY JOB EST_4985700150000W_SANTE_1.pdf,4985700150000W,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/A2P_COLMAR_4771300760000E_SANTE.pdf,A2P_COLMAR_4771300760000E_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/TST/A2P COLMAR_4771300760000E_SANTE.pdf,4771300760000EG30,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/OPTIBELT_FRANCE_SA_4360131650000C_SANTE_1.pdf,OPTIBELT_FRANCE_SA_4360131650000C_SANTE_1.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/OPTIBELT FRANCE SA_4360131650000C_SANTE_1.pdf,4360131650000C,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/AVT_CP_ARTECA_SAS_4360111270000D_SANTE_2__7017355.pdf,AVT_CP_ARTECA_SAS_4360111270000D_SANTE_2__7017355.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/AVT CP ARTECA SAS_4360111270000D_SANTE_2  7017355.pdf,4360111270000D,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/GIE_DU_SQUARE_DU_CHATEAU_4511000460000J_PREVOYANCE.pdf,GIE_DU_SQUARE_DU_CHATEAU_4511000460000J_PREVOYANCE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/GIE DU SQUARE DU CHATEAU_4511000460000J_PREVOYANCE.pdf,4511000460000JH4752,4511000460000JH4752110,4466247
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/GECO_GROUPE_4360115780000C_SANTE_2.pdf,GECO_GROUPE_4360115780000C_SANTE_2.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/GECO GROUPE_4360115780000C_SANTE_2.pdf,4360115780000C,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/LEUCO_4360147280000H_SANTE_1.pdf,LEUCO_4360147280000H_SANTE_1.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/LEUCO_4360147280000H_SANTE_1.pdf,4360147280000H,4360147280000H21751309,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/SEMI_4935003160000J_SANTE.pdf,SEMI_4935003160000J_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/SEMI_4935003160000J_SANTE.pdf,4935003160000JC8172,4935003160000JC8172100,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/CE_INEOS_4172700030000N_PREVOYANCE.pdf,CE_INEOS_4172700030000N_PREVOYANCE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/CE INEOS_4172700030000N_PREVOYANCE.pdf,4172700030000NC5098,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/GERSTAECKER_FRANCE_LE_GEANT_4470900510000K_SANTE_1.pdf,GERSTAECKER_FRANCE_LE_GEANT_4470900510000K_SANTE_1.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/GERSTAECKER FRANCE LE GEANT_4470900510000K_SANTE_1.pdf,4470900510000KJ92,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/PAPETERIES_DU_RHIN_SAS_4500200130000D_PREVOYANCE.pdf,PAPETERIES_DU_RHIN_SAS_4500200130000D_PREVOYANCE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/PAPETERIES DU RHIN SAS_4500200130000D_PREVOYANCE.pdf,4500200130000DC1026,4500200130000DC1026B50,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/MY_JOB_EST_STRASBOURG_4985700180000F_SANTE_1.pdf,MY_JOB_EST_STRASBOURG_4985700180000F_SANTE_1.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/MY JOB EST STRASBOURG_4985700180000F_SANTE_1.pdf,4985700180000F,4985700180000F,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/VIALYSSE_4870801180000P_SANTE_3.pdf,VIALYSSE_4870801180000P_SANTE_3.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/VIALYSSE_4870801180000P_SANTE_3.pdf,4870801180000PH4669,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/MY_JOB_FRANCE_4985700170000L_SANTE_2.pdf,MY_JOB_FRANCE_4985700170000L_SANTE_2.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/MY JOB FRANCE_4985700170000L_SANTE_2.pdf,4985700170000L,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/STOCKRESTO_4360159030000W_SANTE_1.pdf,STOCKRESTO_4360159030000W_SANTE_1.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/STOCKRESTO_4360159030000W_SANTE_1.pdf,4360159030000W,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/CAD_SARL_4925030330000A_SANTE.pdf,CAD_SARL_4925030330000A_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/CAD SARL_4925030330000A_SANTE.pdf,4925030330000AV46,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/ANATOMICA_DIFFUSION_4360114420000R_SANTE.pdf,ANATOMICA_DIFFUSION_4360114420000R_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/ANATOMICA DIFFUSION_4360114420000R_SANTE.pdf,4360114420000R,4360114420000R20731110,6946634
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/C.P.G.___SOCIETE_4935001580000S_PREVOYANCE.pdf,C.P.G.___SOCIETE_4935001580000S_PREVOYANCE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/C.P.G.   SOCIETE_4935001580000S_PREVOYANCE.pdf,4935001580000SK1076,4935001580000SK1076110,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/ETHYWAG_4363900090000M_PREVOYANCE.pdf,ETHYWAG_4363900090000M_PREVOYANCE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/ETHYWAG_4363900090000M_PREVOYANCE.pdf,4363900090000MC9082,4363900090000MC90821D0,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/CARL_FUHR_4360116660000Z_SANTE_1.pdf,CARL_FUHR_4360116660000Z_SANTE_1.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/CARL FUHR_4360116660000Z_SANTE_1.pdf,4360116660000Z,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/KUTTING_FRANCE_4360144550000R_PREVOYANCE.pdf,KUTTING_FRANCE_4360144550000R_PREVOYANCE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/KUTTING FRANCE_4360144550000R_PREVOYANCE.pdf,4360144550000R,4360144550000R208191D0,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/FINANCIERE_WS_GROUP_4622100820000D_PREVOYANCE.pdf,FINANCIERE_WS_GROUP_4622100820000D_PREVOYANCE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/FINANCIERE WS GROUP_4622100820000D_PREVOYANCE.pdf,4622100820000DP31,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/ELAN_4622100820000D_PREVOYANCE.pdf,ELAN_4622100820000D_PREVOYANCE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/ELAN_4622100820000D_PREVOYANCE.pdf,4622100820000DF2550,4622100820000DF2550110,4945070
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/NEW_EVENT_TECHNOLOGY_4360203930000U_SANTE.pdf,NEW_EVENT_TECHNOLOGY_4360203930000U_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/NEW EVENT TECHNOLOGY_4360203930000U_SANTE.pdf,4360203930000U,4360203930000U20815501,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/GERSTAECKER_LYON_PRESQU_ILE_4470900510000K_SANTE_2.pdf,GERSTAECKER_LYON_PRESQU_ILE_4470900510000K_SANTE_2.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/GERSTAECKER LYON PRESQU ILE_4470900510000K_SANTE_2.pdf,4470900510000KK02,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/AMSCAN_EUROPE_4935000070000N_SANTE.pdf,AMSCAN_EUROPE_4935000070000N_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/AMSCAN EUROPE_4935000070000N_SANTE.pdf,4935000070000NF1654,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/GERSTAECKER_BORDEAUX_4470900510000K_SANTE_1.pdf,GERSTAECKER_BORDEAUX_4470900510000K_SANTE_1.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/GERSTAECKER BORDEAUX_4470900510000K_SANTE_1.pdf,4470900510000KJ96,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/LE_VENTRE_DE_LA_BALEINE_4935002410000R_SANTE.pdf,LE_VENTRE_DE_LA_BALEINE_4935002410000R_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/LE VENTRE DE LA BALEINE_4935002410000R_SANTE.pdf,4935002410000RF2548,4935002410000RF2548100,4990690
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/SPARKEL_4360155130000R_SANTE_2.pdf,SPARKEL_4360155130000R_SANTE_2.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/SPARKEL_4360155130000R_SANTE_2.pdf,4360155130000R,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/INTERLIFT_4363903110000V_PREVOYANCE.pdf,INTERLIFT_4363903110000V_PREVOYANCE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/INTERLIFT_4363903110000V_PREVOYANCE.pdf,4363903110000V,4363903110000V24582100,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/ENGLOO_EURL_4360120510000G_SANTE.pdf,ENGLOO_EURL_4360120510000G_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/ENGLOO EURL_4360120510000G_SANTE.pdf,4360120510000GF2478,4360120510000GF2478B52,7003389
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/REPRESENTATION_PERMANENTE_RFA_4360134690000A_SANTE.pdf,REPRESENTATION_PERMANENTE_RFA_4360134690000A_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/REPRESENTATION PERMANENTE RFA_4360134690000A_SANTE.pdf,4360134690000A,4360134690000A21895502,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/GERSTAECKER_LILLE_4470900510000K_SANTE_2.pdf,GERSTAECKER_LILLE_4470900510000K_SANTE_2.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/GERSTAECKER LILLE_4470900510000K_SANTE_2.pdf,4470900510000KJ99,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/PIETRAPAOLI_4363804180000M_PREVOYANCE.pdf,PIETRAPAOLI_4363804180000M_PREVOYANCE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/PIETRAPAOLI_4363804180000M_PREVOYANCE.pdf,4363804180000M,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/AVT_CP_CAMI_SAS_4360117430000F_SANTE_2_7017607_.pdf,AVT_CP_CAMI_SAS_4360117430000F_SANTE_2_7017607_.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/AVT CP CAMI SAS_4360117430000F_SANTE_2 7017607 .pdf,4360117430000F,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/ANDLAUER_MAINTENANCE_4935003700000Q_SANTE.pdf,ANDLAUER_MAINTENANCE_4935003700000Q_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/ANDLAUER MAINTENANCE_4935003700000Q_SANTE.pdf,4935003700000QE5198,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/PAPELOREY_4622100990000L_PREVOYANCE.pdf,PAPELOREY_4622100990000L_PREVOYANCE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/PAPELOREY_4622100990000L_PREVOYANCE.pdf,4622100990000LF2552,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/FITCHIZ_4360142230000C_SANTE_2.pdf,FITCHIZ_4360142230000C_SANTE_2.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/FITCHIZ_4360142230000C_SANTE_2.pdf,4360142230000C,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/EMAK_4590900110000L_SANTE_2.pdf,EMAK_4590900110000L_SANTE_2.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/EMAK_4590900110000L_SANTE_2.pdf,4590900110000LF1444,,
