cie.name,filepath,filename,input_filepath,ref,poledi,numper
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/GERSTAECKER_RENNES_4470900500000Q_SANTE.pdf,GERSTAECKER_RENNES_4470900500000Q_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/GERSTAECKER RENNES_4470900500000Q_SANTE.pdf,4470900500000Q,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/NOUVEAUX_ETS_EUROBAUMSTAL_4935003470000Q_SANTE.pdf,NOUVEAUX_ETS_EUROBAUMSTAL_4935003470000Q_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/NOUVEAUX ETS EUROBAUMSTAL_4935003470000Q_SANTE.pdf,4935003470000Q,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/OPHTALMOLOGUES_ASSOCIES_4360147930000E_SANTE.pdf,OPHTALMOLOGUES_ASSOCIES_4360147930000E_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/OPHTALMOLOGUES ASSOCIES_4360147930000E_SANTE.pdf,4360147930000E,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/ALPHA_57_4771300810000C_SANTE.pdf,ALPHA_57_4771300810000C_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/ALPHA 57_4771300810000C_SANTE.pdf,57,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/AMBOS_FRERES_ET_FILS_SARL_4360135150000A_SANTE_2.pdf,AMBOS_FRERES_ET_FILS_SARL_4360135150000A_SANTE_2.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/AMBOS FRERES ET FILS SARL_4360135150000A_SANTE_2.pdf,4360135150000A,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/KEMPER_4935000300000N_SANTE.pdf,KEMPER_4935000300000N_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/KEMPER_4935000300000N_SANTE.pdf,4935000300000N,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/DELTA_PROMOTION_LUXEMBOURG_4551000640000F_PREVOYANCE.pdf,DELTA_PROMOTION_LUXEMBOURG_4551000640000F_PREVOYANCE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/DELTA PROMOTION LUXEMBOURG_4551000640000F_PREVOYANCE.pdf,4551000640000F,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/FEHR_TECHNOLOGIES_4551000280000B_SANTE_4.pdf,FEHR_TECHNOLOGIES_4551000280000B_SANTE_4.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/FEHR TECHNOLOGIES_4551000280000B_SANTE_4.pdf,4551000280000B,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/LINGENHELD_TRAVAUX_SPECIAUX_4551000600000C_PREVOYANCE.pdf,LINGENHELD_TRAVAUX_SPECIAUX_4551000600000C_PREVOYANCE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/LINGENHELD TRAVAUX SPECIAUX_4551000600000C_PREVOYANCE.pdf,4551000600000C,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/WINSPECTION_4935001530000U_SANTE.pdf,WINSPECTION_4935001530000U_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/WINSPECTION_4935001530000U_SANTE.pdf,4935001530000U,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/CANAL_AGENCEMENT_SELECTION_4363500180000E_SANTE.pdf,CANAL_AGENCEMENT_SELECTION_4363500180000E_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/CANAL AGENCEMENT SELECTION_4363500180000E_SANTE.pdf,4363500180000E,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/FCP_ACADEMY_4770907670000Q_SANTE_2.pdf,FCP_ACADEMY_4770907670000Q_SANTE_2.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/FCP ACADEMY_4770907670000Q_SANTE_2.pdf,4770907670000Q,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/GERSTAECKER_TOULOUSE_4470900510000K_SANTE_2.pdf,GERSTAECKER_TOULOUSE_4470900510000K_SANTE_2.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/GERSTAECKER TOULOUSE_4470900510000K_SANTE_2.pdf,4470900510000K,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/KEMPER_4935000320000C_PREVOYANCE.pdf,KEMPER_4935000320000C_PREVOYANCE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/KEMPER_4935000320000C_PREVOYANCE.pdf,4935000320000C,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/BREAKERS_CONSULTING_4935002550000Q_SANTE.pdf,BREAKERS_CONSULTING_4935002550000Q_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/BREAKERS CONSULTING_4935002550000Q_SANTE.pdf,4935002550000Q,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/JPR_FINANCES_4935003330000R_SANTE.pdf,JPR_FINANCES_4935003330000R_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/JPR FINANCES_4935003330000R_SANTE.pdf,4935003330000R,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/R_TECH_DISTRIBUTION_4360134060000S_SANTE.pdf,R_TECH_DISTRIBUTION_4360134060000S_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/R TECH DISTRIBUTION_4360134060000S_SANTE.pdf,4360134060000S,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/SCHENKER_STORE_4444200130000L_PREVOYANCE.pdf,SCHENKER_STORE_4444200130000L_PREVOYANCE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/SCHENKER STORE_4444200130000L_PREVOYANCE.pdf,4444200130000L,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/SOPRAVIT_4360132960000Q_SANTE.pdf,SOPRAVIT_4360132960000Q_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/SOPRAVIT_4360132960000Q_SANTE.pdf,4360132960000Q,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/MY_JOB_EST_4985700170000L_SANTE_4.pdf,MY_JOB_EST_4985700170000L_SANTE_4.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/MY JOB EST_4985700170000L_SANTE_4.pdf,4985700170000L,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/AVT_CP_BOATHOME_4360124830000J_SANTE__7145996.pdf,AVT_CP_BOATHOME_4360124830000J_SANTE__7145996.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/AVT CP BOATHOME_4360124830000J_SANTE  7145996.pdf,4360124830000J,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/GERSTAECKER_FRANCE_LE_GEANT_4470900490000V_SANTE.pdf,GERSTAECKER_FRANCE_LE_GEANT_4470900490000V_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/GERSTAECKER FRANCE LE GEANT_4470900490000V_SANTE.pdf,4470900490000V,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/ETUDE_GANGLOFF_ET_NARDI_4360104860000M_SANTE.pdf,ETUDE_GANGLOFF_ET_NARDI_4360104860000M_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/ETUDE GANGLOFF ET NARDI_4360104860000M_SANTE.pdf,4360104860000M,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/DELTAMENAGEMENT_4551000630000L_PREVOYANCE.pdf,DELTAMENAGEMENT_4551000630000L_PREVOYANCE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/DELTAMENAGEMENT_4551000630000L_PREVOYANCE.pdf,4551000630000L,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/AVT_CP_A._BERNARD_4360116890000Z_SANTE_1_6945142.pdf,AVT_CP_A._BERNARD_4360116890000Z_SANTE_1_6945142.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/AVT CP A. BERNARD_4360116890000Z_SANTE_1 6945142.pdf,1,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/MARCEL_MULLER_SAS_4360105470000F_SANTE.pdf,MARCEL_MULLER_SAS_4360105470000F_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/MARCEL MULLER SAS_4360105470000F_SANTE.pdf,4360105470000F,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/DANOA_OPTIQUE_4360120380000C_SANTE.pdf,DANOA_OPTIQUE_4360120380000C_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/DANOA OPTIQUE_4360120380000C_SANTE.pdf,4360120380000C,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/FEHR_GROUPE_4551000590000H_SANTE_3.pdf,FEHR_GROUPE_4551000590000H_SANTE_3.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/FEHR GROUPE_4551000590000H_SANTE_3.pdf,4551000590000H,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/AEVELIA_SARL_4590800360000Y_SANTE_4.pdf,AEVELIA_SARL_4590800360000Y_SANTE_4.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/AEVELIA SARL_4590800360000Y_SANTE_4.pdf,4590800360000Y,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/FEHR_GROUPE_4551000280000B_SANTE_2.pdf,FEHR_GROUPE_4551000280000B_SANTE_2.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/FEHR GROUPE_4551000280000B_SANTE_2.pdf,4551000280000B,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/GERSTAECKER_BORDEAUX_4470900510000K_SANTE_3.pdf,GERSTAECKER_BORDEAUX_4470900510000K_SANTE_3.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/GERSTAECKER BORDEAUX_4470900510000K_SANTE_3.pdf,4470900510000K,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/ECB_SARL_4360146860000L_SANTE_2.pdf,ECB_SARL_4360146860000L_SANTE_2.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/ECB SARL_4360146860000L_SANTE_2.pdf,4360146860000L,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/DECRYPTIS_4360205120000Y_SANTE.pdf,DECRYPTIS_4360205120000Y_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/DECRYPTIS_4360205120000Y_SANTE.pdf,4360205120000Y,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/OFFICE_DU_TOURISME_BARR_4360159110000D_SANTE_2.pdf,OFFICE_DU_TOURISME_BARR_4360159110000D_SANTE_2.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/OFFICE DU TOURISME BARR_4360159110000D_SANTE_2.pdf,4360159110000D,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/CARL_FUHR_4360116660000Z_SANTE_2.pdf,CARL_FUHR_4360116660000Z_SANTE_2.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/CARL FUHR_4360116660000Z_SANTE_2.pdf,4360116660000Z,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/levy_geissmann_associes_4360122970000U_PREVOYANCE.pdf,levy_geissmann_associes_4360122970000U_PREVOYANCE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/levy geissmann associes_4360122970000U_PREVOYANCE.pdf,4360122970000U,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/ZINGRAFF_4360136780000P_SANTE_2.pdf,ZINGRAFF_4360136780000P_SANTE_2.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/ZINGRAFF_4360136780000P_SANTE_2.pdf,4360136780000P,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/FEHR_TECHNOLOGIES_4551000250000S_PREVOYANCE.pdf,FEHR_TECHNOLOGIES_4551000250000S_PREVOYANCE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/FEHR TECHNOLOGIES_4551000250000S_PREVOYANCE.pdf,4551000250000S,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/GERSTAECKER_ILE_DE_NANTES_4470900510000K_SANTE_4.pdf,GERSTAECKER_ILE_DE_NANTES_4470900510000K_SANTE_4.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/GERSTAECKER ILE DE NANTES_4470900510000K_SANTE_4.pdf,4470900510000K,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/Les_Marbreries_de_lEst_4360122920000W_SANTE.pdf,Les_Marbreries_de_lEst_4360122920000W_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/Les Marbreries de lEst_4360122920000W_SANTE.pdf,4360122920000W,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/SARL_PIROUETTE_EDITIONS_4360139470000C_SANTE.pdf,SARL_PIROUETTE_EDITIONS_4360139470000C_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/SARL PIROUETTE EDITIONS_4360139470000C_SANTE.pdf,4360139470000C,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/GERSTAECKER_METZ_4470900510000K_SANTE_4.pdf,GERSTAECKER_METZ_4470900510000K_SANTE_4.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/GERSTAECKER METZ_4470900510000K_SANTE_4.pdf,4470900510000K,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/SAINT_CLAIR_IMMOBILIER_4362101390000R_SANTE.pdf,SAINT_CLAIR_IMMOBILIER_4362101390000R_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/SAINT CLAIR IMMOBILIER_4362101390000R_SANTE.pdf,4362101390000R,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/SEMAROUTE_4551000600000C_PREVOYANCE.pdf,SEMAROUTE_4551000600000C_PREVOYANCE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/SEMAROUTE_4551000600000C_PREVOYANCE.pdf,4551000600000C,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/AKTAS_BATIMENT_CONSTRUCTIONS_4935001890000Z_SANTE.pdf,AKTAS_BATIMENT_CONSTRUCTIONS_4935001890000Z_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/AKTAS BATIMENT CONSTRUCTIONS_4935001890000Z_SANTE.pdf,4935001890000Z,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/PAULMANN_LUMIERE_4360163050000M_SANTE_1.pdf,PAULMANN_LUMIERE_4360163050000M_SANTE_1.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/PAULMANN LUMIERE_4360163050000M_SANTE_1.pdf,4360163050000M,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/SCM_ANESTH._REANIMATEURS_4360156130000Y_SANTE_1.pdf,SCM_ANESTH._REANIMATEURS_4360156130000Y_SANTE_1.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/SCM ANESTH. REANIMATEURS_4360156130000Y_SANTE_1.pdf,4360156130000Y,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/SARL_MRJ_PISCINES_4360139630000Q_SANTE.pdf,SARL_MRJ_PISCINES_4360139630000Q_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/SARL MRJ PISCINES_4360139630000Q_SANTE.pdf,4360139630000Q,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/SUREAL_2_SOCIETE_4935000360000F_SANTE.pdf,SUREAL_2_SOCIETE_4935000360000F_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/SUREAL 2 SOCIETE_4935000360000F_SANTE.pdf,2,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/REPROLAND_4360150510000C_SANTE.pdf,REPROLAND_4360150510000C_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/REPROLAND_4360150510000C_SANTE.pdf,4360150510000C,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/RH_PROPRETE_4360144930000K_SANTE.pdf,RH_PROPRETE_4360144930000K_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/RH PROPRETE_4360144930000K_SANTE.pdf,4360144930000K,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/AVT_CP_AUREMI_INTERMARCHE_4360112450000M_SANTE_2__6859999.pdf,AVT_CP_AUREMI_INTERMARCHE_4360112450000M_SANTE_2__6859999.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/AVT CP AUREMI INTERMARCHE_4360112450000M_SANTE_2  6859999.pdf,2,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/LANCA_4360106220000Y_SANTE.pdf,LANCA_4360106220000Y_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/LANCA_4360106220000Y_SANTE.pdf,4360106220000Y,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/CAPITAL_IMMOBILIER_4362101600000C_SANTE.pdf,CAPITAL_IMMOBILIER_4362101600000C_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/CAPITAL IMMOBILIER_4362101600000C_SANTE.pdf,4362101600000C,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/AVT_CP_ABEX_4360118400000D_SANTE_2_6969443_.pdf,AVT_CP_ABEX_4360118400000D_SANTE_2_6969443_.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/AVT CP ABEX_4360118400000D_SANTE_2 6969443 .pdf,4360118400000D,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/CMM_4363900830000K_SANTE.pdf,CMM_4363900830000K_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/CMM_4363900830000K_SANTE.pdf,4363900830000K,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/GERIC_ASL_4360137790000Q_SANTE_1.pdf,GERIC_ASL_4360137790000Q_SANTE_1.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/GERIC ASL_4360137790000Q_SANTE_1.pdf,4360137790000Q,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/VIGNOBLES_LANNOYE_4410500210000K_SANTE.pdf,VIGNOBLES_LANNOYE_4410500210000K_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/VIGNOBLES LANNOYE_4410500210000K_SANTE.pdf,4410500210000K,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/NIELSEN_DESIGN_4581000030000P_SANTE.pdf,NIELSEN_DESIGN_4581000030000P_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/NIELSEN DESIGN_4581000030000P_SANTE.pdf,4581000030000P,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/SCHNEIDER_PARTNER_4935004570000S_SANTE.pdf,SCHNEIDER_PARTNER_4935004570000S_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/SCHNEIDER PARTNER_4935004570000S_SANTE.pdf,4935004570000S,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/MY_JOB_EST_STRASBOURG_4985700170000L_SANTE_3.pdf,MY_JOB_EST_STRASBOURG_4985700170000L_SANTE_3.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/MY JOB EST STRASBOURG_4985700170000L_SANTE_3.pdf,4985700170000L,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/MARC_NEUMANN_4360142220000H_SANTE.pdf,MARC_NEUMANN_4360142220000H_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/MARC NEUMANN_4360142220000H_SANTE.pdf,4360142220000H,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/DID_4360155160000A_SANTE.pdf,DID_4360155160000A_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/DID_4360155160000A_SANTE.pdf,4360155160000A,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/AS_GC_4771300820000W_SANTE.pdf,AS_GC_4771300820000W_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/AS GC_4771300820000W_SANTE.pdf,4771300820000W,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/SAVITRA_4935004990000P_SANTE.pdf,SAVITRA_4935004990000P_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/SAVITRA_4935004990000P_SANTE.pdf,4935004990000P,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/VATELOT_RAMPAL_4360130310000F_SANTE_1.pdf,VATELOT_RAMPAL_4360130310000F_SANTE_1.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/VATELOT RAMPAL_4360130310000F_SANTE_1.pdf,4360130310000F,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/ADAXO_INTERNATIONAL_4360136150000G_SANTE_2.pdf,ADAXO_INTERNATIONAL_4360136150000G_SANTE_2.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/TST/ADAX'O INTERNATIONAL_4360136150000G_SANTE_2.pdf,4360136150000G,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/EXCELLENCE_ALU_4360137630000C_SANTE.pdf,EXCELLENCE_ALU_4360137630000C_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/EXCELLENCE ALU_4360137630000C_SANTE.pdf,4360137630000C,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/L_ATELIER_PUBLIMOD_4360115910000G_SANTE.pdf,L_ATELIER_PUBLIMOD_4360115910000G_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/L ATELIER PUBLIMOD_4360115910000G_SANTE.pdf,4360115910000G,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/AVT_CP_ASS_LES_PETITS_SARREGUEMINOIS_4360117030000Y_SANTE_1__6940251.pdf,AVT_CP_ASS_LES_PETITS_SARREGUEMINOIS_4360117030000Y_SANTE_1__6940251.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/AVT CP ASS LES PETITS SARREGUEMINOIS_4360117030000Y_SANTE_1  6940251.pdf,1,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/SECURE_IP_4360102260000A_SANTE.pdf,SECURE_IP_4360102260000A_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/SECURE IP_4360102260000A_SANTE.pdf,4360102260000A,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/LE_GEANT_DES_BEAUX_ARTS_4470900510000K_SANTE_4.pdf,LE_GEANT_DES_BEAUX_ARTS_4470900510000K_SANTE_4.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/LE GEANT DES BEAUX ARTS_4470900510000K_SANTE_4.pdf,4470900510000K,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/RHINE_EUROPE_TERMINALS_4740400300000H_SANTE_3.pdf,RHINE_EUROPE_TERMINALS_4740400300000H_SANTE_3.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/RHINE EUROPE TERMINALS_4740400300000H_SANTE_3.pdf,4740400300000H,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/TR_AND_CO_4360161540000H_SANTE.pdf,TR_AND_CO_4360161540000H_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/TR AND CO_4360161540000H_SANTE.pdf,4360161540000H,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/SINBIO_SCOP_4360227830000F_SANTE.pdf,SINBIO_SCOP_4360227830000F_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/SINBIO SCOP_4360227830000F_SANTE.pdf,4360227830000F,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/HUBER_AFFRETEMENT_4360703060000D_SANTE.pdf,HUBER_AFFRETEMENT_4360703060000D_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/HUBER AFFRETEMENT_4360703060000D_SANTE.pdf,4360703060000D,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/BOBINELEC_SARL_4935000130000F_SANTE.pdf,BOBINELEC_SARL_4935000130000F_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/BOBINELEC SARL_4935000130000F_SANTE.pdf,4935000130000F,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/ASS_SEMAINES_SOCIALES_4935005030000S_PREVOYANCE.pdf,ASS_SEMAINES_SOCIALES_4935005030000S_PREVOYANCE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/ASS SEMAINES SOCIALES_4935005030000S_PREVOYANCE.pdf,4935005030000S,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/MAISON_DESVIGNES_AINE_ET_FILS_4622100830000Y_PREVOYANCE.pdf,MAISON_DESVIGNES_AINE_ET_FILS_4622100830000Y_PREVOYANCE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/MAISON DESVIGNES AINE ET FILS_4622100830000Y_PREVOYANCE.pdf,4622100830000Y,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/DH_MECA_4935003340000L_SANTE.pdf,DH_MECA_4935003340000L_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/DH MECA_4935003340000L_SANTE.pdf,4935003340000L,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/ZWIEBEL_SA_4200200180000E_SANTE_2.pdf,ZWIEBEL_SA_4200200180000E_SANTE_2.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/ZWIEBEL SA_4200200180000E_SANTE_2.pdf,4200200180000E,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/SAS_QSCE_4360114440000F_SANTE_1.pdf,SAS_QSCE_4360114440000F_SANTE_1.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/SAS QSCE_4360114440000F_SANTE_1.pdf,4360114440000F,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/TRANSPORTS_WAIRY_ET_FILS_4360121000000Q_SANTE.pdf,TRANSPORTS_WAIRY_ET_FILS_4360121000000Q_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/TRANSPORTS WAIRY ET FILS_4360121000000Q_SANTE.pdf,4360121000000Q,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/GERSTAECKER_LYON_PRESQU_ILE_4470900510000K_SANTE_3.pdf,GERSTAECKER_LYON_PRESQU_ILE_4470900510000K_SANTE_3.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/GERSTAECKER LYON PRESQU ILE_4470900510000K_SANTE_3.pdf,4470900510000K,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/OPHTALMOLOGUES_ASSOCIES_4360147920000K_SANTE_1.pdf,OPHTALMOLOGUES_ASSOCIES_4360147920000K_SANTE_1.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/OPHTALMOLOGUES ASSOCIES_4360147920000K_SANTE_1.pdf,4360147920000K,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/MY_JOB_EST_NANCY_4985700180000F_SANTE_1.pdf,MY_JOB_EST_NANCY_4985700180000F_SANTE_1.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/MY JOB EST NANCY_4985700180000F_SANTE_1.pdf,4985700180000F,,
